# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-10 18:39:54 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13337000 LOCHSA RIVER NR LOWELL ID
# -----------------------------------------------------------------------------------
#
# Data provided for site 13337000
#            TS   parameter     statistic     Description
#         46504       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         46505       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         46507       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	46507_00060_00003	46507_00060_00003_cd
USGS	13337000	1991-10-08	309	A
USGS	13337000	1991-10-09	307	A
USGS	13337000	1991-10-10	304	A
USGS	13337000	1991-10-11	304	A
USGS	13337000	1991-10-12	303	A
USGS	13337000	1991-10-13	298	A
USGS	13337000	1991-10-14	295	A
USGS	13337000	1991-10-15	295	A
USGS	13337000	1991-10-16	295	A
USGS	13337000	1991-10-17	303	A
USGS	13337000	1991-10-18	337	A
USGS	13337000	1991-10-19	335	A
USGS	13337000	1991-10-20	333	A
USGS	13337000	1991-10-21	341	A
USGS	13337000	1991-10-22	398	A
USGS	13337000	1991-10-23	407	A
USGS	13337000	1991-10-24	386	A
USGS	13337000	1991-10-25	375	A
USGS	13337000	1991-10-26	391	A
USGS	13337000	1991-10-27	431	A
USGS	13337000	1991-10-28	410	A
USGS	13337000	1991-10-29	363	A
USGS	13337000	1991-10-30	296	A
USGS	13337000	1991-10-31	267	A
USGS	13337000	1991-11-01	335	A
USGS	13337000	1991-11-02	284	A
USGS	13337000	1991-11-03	264	A
USGS	13337000	1991-11-04	323	A
USGS	13337000	1991-11-05	702	A
USGS	13337000	1991-11-06	975	A
USGS	13337000	1991-11-07	748	A
USGS	13337000	1991-11-08	591	A
USGS	13337000	1991-11-09	723	A
USGS	13337000	1991-11-10	721	A
USGS	13337000	1991-11-11	592	A
USGS	13337000	1991-11-12	789	A
USGS	13337000	1991-11-13	1700	A
USGS	13337000	1991-11-14	1270	A
USGS	13337000	1991-11-15	820	A
USGS	13337000	1991-11-16	606	A
USGS	13337000	1991-11-17	577	A
USGS	13337000	1991-11-18	779	A
USGS	13337000	1991-11-19	721	A
USGS	13337000	1991-11-20	877	A
USGS	13337000	1991-11-21	927	A
USGS	13337000	1991-11-22	729	A
USGS	13337000	1991-11-23	583	A
USGS	13337000	1991-11-24	535	A
USGS	13337000	1991-11-25	895	A
USGS	13337000	1991-11-26	1120	A
USGS	13337000	1991-11-27	959	A
USGS	13337000	1991-11-28	815	A
USGS	13337000	1991-11-29	735	A
USGS	13337000	1991-11-30	592	A
USGS	13337000	1991-12-01	523	A
USGS	13337000	1991-12-02	588	A
USGS	13337000	1991-12-03	643	A
USGS	13337000	1991-12-04	640	A
USGS	13337000	1991-12-05	656	A
USGS	13337000	1991-12-06	1430	A
USGS	13337000	1991-12-07	1850	A
USGS	13337000	1991-12-08	1320	A
USGS	13337000	1991-12-09	1100	A
USGS	13337000	1991-12-10	1030	A
USGS	13337000	1991-12-11	878	A
USGS	13337000	1991-12-12	854	A
USGS	13337000	1991-12-13	928	A
USGS	13337000	1991-12-14	767	A
USGS	13337000	1991-12-15	633	A
USGS	13337000	1991-12-16	584	A
USGS	13337000	1991-12-17	572	A
USGS	13337000	1991-12-18	649	A
USGS	13337000	1991-12-19	748	A
USGS	13337000	1991-12-20	689	A
USGS	13337000	1991-12-21	611	A
USGS	13337000	1991-12-22	605	A
USGS	13337000	1991-12-23	638	A
USGS	13337000	1991-12-24	647	A
USGS	13337000	1991-12-25	619	A
USGS	13337000	1991-12-26	568	A
USGS	13337000	1991-12-27	526	A
USGS	13337000	1991-12-28	514	A
USGS	13337000	1991-12-29	514	A
USGS	13337000	1991-12-30	534	A
USGS	13337000	1991-12-31	575	A
USGS	13337000	1992-01-01	550	A
USGS	13337000	1992-01-02	499	A
USGS	13337000	1992-01-03	517	A
USGS	13337000	1992-01-04	510	A
USGS	13337000	1992-01-05	506	A
USGS	13337000	1992-01-06	528	A
USGS	13337000	1992-01-07	523	A
USGS	13337000	1992-01-08	499	A
USGS	13337000	1992-01-09	478	A
USGS	13337000	1992-01-10	480	A
USGS	13337000	1992-01-11	494	A
USGS	13337000	1992-01-12	494	A
USGS	13337000	1992-01-13	485	A
USGS	13337000	1992-01-14	482	A
USGS	13337000	1992-01-15	481	A
USGS	13337000	1992-01-16	499	A
USGS	13337000	1992-01-17	499	A
USGS	13337000	1992-01-18	462	A
USGS	13337000	1992-01-19	402	A
USGS	13337000	1992-01-20	366	A
USGS	13337000	1992-01-21	377	A
USGS	13337000	1992-01-22	429	A
USGS	13337000	1992-01-23	530	A
USGS	13337000	1992-01-24	617	A
USGS	13337000	1992-01-25	636	A
USGS	13337000	1992-01-26	614	A
USGS	13337000	1992-01-27	593	A
USGS	13337000	1992-01-28	975	A
USGS	13337000	1992-01-29	1140	A
USGS	13337000	1992-01-30	1050	A
USGS	13337000	1992-01-31	985	A
USGS	13337000	1992-02-01	991	A
USGS	13337000	1992-02-02	983	A
USGS	13337000	1992-02-03	953	A
USGS	13337000	1992-02-04	895	A
USGS	13337000	1992-02-05	843	A
USGS	13337000	1992-02-06	815	A
USGS	13337000	1992-02-07	794	A
USGS	13337000	1992-02-08	800	A
USGS	13337000	1992-02-09	793	A
USGS	13337000	1992-02-10	766	A
USGS	13337000	1992-02-11	753	A
USGS	13337000	1992-02-12	779	A
USGS	13337000	1992-02-13	810	A
USGS	13337000	1992-02-14	852	A
USGS	13337000	1992-02-15	866	A
USGS	13337000	1992-02-16	856	A
USGS	13337000	1992-02-17	829	A
USGS	13337000	1992-02-18	788	A
USGS	13337000	1992-02-19	840	A
USGS	13337000	1992-02-20	1140	A
USGS	13337000	1992-02-21	1850	A
USGS	13337000	1992-02-22	1970	A
USGS	13337000	1992-02-23	2120	A
USGS	13337000	1992-02-24	1970	A
USGS	13337000	1992-02-25	1870	A
USGS	13337000	1992-02-26	1820	A
USGS	13337000	1992-02-27	1780	A
USGS	13337000	1992-02-28	1790	A
USGS	13337000	1992-02-29	1830	A
USGS	13337000	1992-03-01	1890	A
USGS	13337000	1992-03-02	2150	A
USGS	13337000	1992-03-03	2320	A
USGS	13337000	1992-03-04	2530	A
USGS	13337000	1992-03-05	2590	A
USGS	13337000	1992-03-06	2490	A
USGS	13337000	1992-03-07	2420	A
USGS	13337000	1992-03-08	2350	A
USGS	13337000	1992-03-09	2270	A
USGS	13337000	1992-03-10	2140	A
USGS	13337000	1992-03-11	2070	A
USGS	13337000	1992-03-12	2050	A
USGS	13337000	1992-03-13	2090	A
USGS	13337000	1992-03-14	2220	A
USGS	13337000	1992-03-15	2440	A
USGS	13337000	1992-03-16	2720	A
USGS	13337000	1992-03-17	3420	A
USGS	13337000	1992-03-18	3260	A
USGS	13337000	1992-03-19	2980	A
USGS	13337000	1992-03-20	2770	A
USGS	13337000	1992-03-21	2580	A
USGS	13337000	1992-03-22	2420	A
USGS	13337000	1992-03-23	2320	A
USGS	13337000	1992-03-24	2240	A
USGS	13337000	1992-03-25	2200	A
USGS	13337000	1992-03-26	2210	A
USGS	13337000	1992-03-27	2360	A
USGS	13337000	1992-03-28	2430	A
USGS	13337000	1992-03-29	2290	A
USGS	13337000	1992-03-30	2220	A
USGS	13337000	1992-03-31	2340	A
USGS	13337000	1992-04-01	2540	A
USGS	13337000	1992-04-02	2870	A
USGS	13337000	1992-04-03	3390	A
USGS	13337000	1992-04-04	4120	A
USGS	13337000	1992-04-05	3860	A
USGS	13337000	1992-04-06	3440	A
USGS	13337000	1992-04-07	3050	A
USGS	13337000	1992-04-08	2850	A
USGS	13337000	1992-04-09	2940	A
USGS	13337000	1992-04-10	4200	A
USGS	13337000	1992-04-11	4140	A
USGS	13337000	1992-04-12	3910	A
USGS	13337000	1992-04-13	4250	A
USGS	13337000	1992-04-14	4520	A
USGS	13337000	1992-04-15	4470	A
USGS	13337000	1992-04-16	4600	A
USGS	13337000	1992-04-17	6070	A
USGS	13337000	1992-04-18	6990	A
USGS	13337000	1992-04-19	6240	A
USGS	13337000	1992-04-20	5810	A
USGS	13337000	1992-04-21	5850	A
USGS	13337000	1992-04-22	5900	A
USGS	13337000	1992-04-23	5270	A
USGS	13337000	1992-04-24	4780	A
USGS	13337000	1992-04-25	4570	A
USGS	13337000	1992-04-26	4780	A
USGS	13337000	1992-04-27	5670	A
USGS	13337000	1992-04-28	6530	A
USGS	13337000	1992-04-29	7540	A
USGS	13337000	1992-04-30	10800	A
USGS	13337000	1992-05-01	10300	A
USGS	13337000	1992-05-02	8210	A
USGS	13337000	1992-05-03	7600	A
USGS	13337000	1992-05-04	7690	A
USGS	13337000	1992-05-05	8270	A
USGS	13337000	1992-05-06	9370	A
USGS	13337000	1992-05-07	10300	A
USGS	13337000	1992-05-08	10500	A
USGS	13337000	1992-05-09	9950	A
USGS	13337000	1992-05-10	8300	A
USGS	13337000	1992-05-11	7370	A
USGS	13337000	1992-05-12	6150	A
USGS	13337000	1992-05-13	5570	A
USGS	13337000	1992-05-14	5410	A
USGS	13337000	1992-05-15	5640	A
USGS	13337000	1992-05-16	5740	A
USGS	13337000	1992-05-17	5710	A
USGS	13337000	1992-05-18	5950	A
USGS	13337000	1992-05-19	6710	A
USGS	13337000	1992-05-20	7670	A
USGS	13337000	1992-05-21	7030	A
USGS	13337000	1992-05-22	5980	A
USGS	13337000	1992-05-23	5720	A
USGS	13337000	1992-05-24	5750	A
USGS	13337000	1992-05-25	5970	A
USGS	13337000	1992-05-26	6540	A
USGS	13337000	1992-05-27	6640	A
USGS	13337000	1992-05-28	5570	A
USGS	13337000	1992-05-29	5090	A
USGS	13337000	1992-05-30	5030	A
USGS	13337000	1992-05-31	4550	A
USGS	13337000	1992-06-01	4240	A
USGS	13337000	1992-06-02	4110	A
USGS	13337000	1992-06-03	3950	A
USGS	13337000	1992-06-04	3470	A
USGS	13337000	1992-06-05	3150	A
USGS	13337000	1992-06-06	2930	A
USGS	13337000	1992-06-07	2720	A
USGS	13337000	1992-06-08	2570	A
USGS	13337000	1992-06-09	2500	A
USGS	13337000	1992-06-10	2440	A
USGS	13337000	1992-06-11	2360	A
USGS	13337000	1992-06-12	2450	A
USGS	13337000	1992-06-13	2750	A
USGS	13337000	1992-06-14	2660	A
USGS	13337000	1992-06-15	2430	A
USGS	13337000	1992-06-16	2210	A
USGS	13337000	1992-06-17	2340	A
USGS	13337000	1992-06-18	2200	A
USGS	13337000	1992-06-19	1960	A
USGS	13337000	1992-06-20	1860	A
USGS	13337000	1992-06-21	1760	A
USGS	13337000	1992-06-22	1640	A
USGS	13337000	1992-06-23	1540	A
USGS	13337000	1992-06-24	1440	A
USGS	13337000	1992-06-25	1360	A
USGS	13337000	1992-06-26	1480	A
USGS	13337000	1992-06-27	1450	A
USGS	13337000	1992-06-28	1330	A
USGS	13337000	1992-06-29	1410	A
USGS	13337000	1992-06-30	1430	A
USGS	13337000	1992-07-01	1430	A
USGS	13337000	1992-07-02	1510	A
USGS	13337000	1992-07-03	1400	A
USGS	13337000	1992-07-04	1330	A
USGS	13337000	1992-07-05	1420	A
USGS	13337000	1992-07-06	1450	A
USGS	13337000	1992-07-07	1610	A
USGS	13337000	1992-07-08	1640	A
USGS	13337000	1992-07-09	1500	A
USGS	13337000	1992-07-10	1450	A
USGS	13337000	1992-07-11	1410	A
USGS	13337000	1992-07-12	1430	A
USGS	13337000	1992-07-13	1300	A
USGS	13337000	1992-07-14	1180	A
USGS	13337000	1992-07-15	1100	A
USGS	13337000	1992-07-16	1030	A
USGS	13337000	1992-07-17	974	A
USGS	13337000	1992-07-18	925	A
USGS	13337000	1992-07-19	904	A
USGS	13337000	1992-07-20	1060	A
USGS	13337000	1992-07-21	1310	A
USGS	13337000	1992-07-22	1200	A
USGS	13337000	1992-07-23	1300	A
USGS	13337000	1992-07-24	1420	A
USGS	13337000	1992-07-25	1190	A
USGS	13337000	1992-07-26	1050	A
USGS	13337000	1992-07-27	960	A
USGS	13337000	1992-07-28	891	A
USGS	13337000	1992-07-29	840	A
USGS	13337000	1992-07-30	798	A
USGS	13337000	1992-07-31	763	A
USGS	13337000	1992-08-01	728	A
USGS	13337000	1992-08-02	695	A
USGS	13337000	1992-08-03	661	A
USGS	13337000	1992-08-04	630	A
USGS	13337000	1992-08-05	609	A
USGS	13337000	1992-08-06	593	A
USGS	13337000	1992-08-07	573	A
USGS	13337000	1992-08-08	567	A
USGS	13337000	1992-08-09	580	A
USGS	13337000	1992-08-10	556	A
USGS	13337000	1992-08-11	526	A
USGS	13337000	1992-08-12	504	A
USGS	13337000	1992-08-13	483	A
USGS	13337000	1992-08-14	464	A
USGS	13337000	1992-08-15	453	A
USGS	13337000	1992-08-16	454	A
USGS	13337000	1992-08-17	454	A
USGS	13337000	1992-08-18	443	A
USGS	13337000	1992-08-19	423	A
USGS	13337000	1992-08-20	410	A
USGS	13337000	1992-08-21	395	A
USGS	13337000	1992-08-22	437	A
USGS	13337000	1992-08-23	623	A
USGS	13337000	1992-08-24	581	A
USGS	13337000	1992-08-25	511	A
USGS	13337000	1992-08-26	470	A
USGS	13337000	1992-08-27	446	A
USGS	13337000	1992-08-28	426	A
USGS	13337000	1992-08-29	406	A
USGS	13337000	1992-08-30	393	A
USGS	13337000	1992-08-31	383	A
USGS	13337000	1992-09-01	376	A
USGS	13337000	1992-09-02	367	A
USGS	13337000	1992-09-03	359	A
USGS	13337000	1992-09-04	377	A
USGS	13337000	1992-09-05	532	A
USGS	13337000	1992-09-06	529	A
USGS	13337000	1992-09-07	455	A
USGS	13337000	1992-09-08	449	A
USGS	13337000	1992-09-09	643	A
USGS	13337000	1992-09-10	609	A
USGS	13337000	1992-09-11	493	A
USGS	13337000	1992-09-12	470	A
USGS	13337000	1992-09-13	492	A
USGS	13337000	1992-09-14	543	A
USGS	13337000	1992-09-15	520	A
USGS	13337000	1992-09-16	519	A
USGS	13337000	1992-09-17	525	A
USGS	13337000	1992-09-18	487	A
USGS	13337000	1992-09-19	447	A
USGS	13337000	1992-09-20	429	A
USGS	13337000	1992-09-21	425	A
USGS	13337000	1992-09-22	418	A
USGS	13337000	1992-09-23	404	A
USGS	13337000	1992-09-24	767	A
USGS	13337000	1992-09-25	2040	A
USGS	13337000	1992-09-26	1580	A
USGS	13337000	1992-09-27	1110	A
USGS	13337000	1992-09-28	978	A
USGS	13337000	1992-09-29	882	A
USGS	13337000	1992-09-30	800	A
USGS	13337000	1992-10-01	749	A
USGS	13337000	1992-10-02	703	A
USGS	13337000	1992-10-03	663	A
USGS	13337000	1992-10-04	792	A
USGS	13337000	1992-10-05	726	A
USGS	13337000	1992-10-06	685	A
USGS	13337000	1992-10-07	645	A
USGS	13337000	1992-10-08	618	A
USGS	13337000	1992-10-09	595	A
USGS	13337000	1992-10-10	576	A
USGS	13337000	1992-10-11	561	A
USGS	13337000	1992-10-12	538	A
USGS	13337000	1992-10-13	591	A
USGS	13337000	1992-10-14	685	A
USGS	13337000	1992-10-15	653	A
USGS	13337000	1992-10-16	609	A
USGS	13337000	1992-10-17	613	A
USGS	13337000	1992-10-18	620	A:e
USGS	13337000	1992-10-19	610	A:e
USGS	13337000	1992-10-20	610	A:e
USGS	13337000	1992-10-21	603	A
USGS	13337000	1992-10-22	606	A
USGS	13337000	1992-10-23	584	A
USGS	13337000	1992-10-24	561	A
USGS	13337000	1992-10-25	545	A
USGS	13337000	1992-10-26	531	A
USGS	13337000	1992-10-27	521	A
USGS	13337000	1992-10-28	513	A
USGS	13337000	1992-10-29	597	A
USGS	13337000	1992-10-30	690	A
USGS	13337000	1992-10-31	832	A
USGS	13337000	1992-11-01	960	A
USGS	13337000	1992-11-02	1120	A
USGS	13337000	1992-11-03	965	A
USGS	13337000	1992-11-04	844	A
USGS	13337000	1992-11-05	803	A
USGS	13337000	1992-11-06	778	A
USGS	13337000	1992-11-07	850	A
USGS	13337000	1992-11-08	1120	A
USGS	13337000	1992-11-09	1050	A
USGS	13337000	1992-11-10	934	A
USGS	13337000	1992-11-11	837	A
USGS	13337000	1992-11-12	787	A
USGS	13337000	1992-11-13	838	A
USGS	13337000	1992-11-14	840	A
USGS	13337000	1992-11-15	815	A
USGS	13337000	1992-11-16	790	A
USGS	13337000	1992-11-17	767	A
USGS	13337000	1992-11-18	793	A
USGS	13337000	1992-11-19	789	A
USGS	13337000	1992-11-20	773	A
USGS	13337000	1992-11-21	745	A
USGS	13337000	1992-11-22	774	A
USGS	13337000	1992-11-23	828	A
USGS	13337000	1992-11-24	650	A
USGS	13337000	1992-11-25	489	A
USGS	13337000	1992-11-26	455	A
USGS	13337000	1992-11-27	511	A
USGS	13337000	1992-11-28	800	A:e
USGS	13337000	1992-11-29	767	A
USGS	13337000	1992-11-30	682	A
USGS	13337000	1992-12-01	645	A
USGS	13337000	1992-12-02	623	A
USGS	13337000	1992-12-03	565	A
USGS	13337000	1992-12-04	424	A
USGS	13337000	1992-12-05	300	A:e
USGS	13337000	1992-12-06	300	A:e
USGS	13337000	1992-12-07	400	A:e
USGS	13337000	1992-12-08	600	A:e
USGS	13337000	1992-12-09	750	A:e
USGS	13337000	1992-12-10	801	A
USGS	13337000	1992-12-11	776	A
USGS	13337000	1992-12-12	688	A
USGS	13337000	1992-12-13	651	A
USGS	13337000	1992-12-14	639	A
USGS	13337000	1992-12-15	629	A
USGS	13337000	1992-12-16	605	A
USGS	13337000	1992-12-17	593	A
USGS	13337000	1992-12-18	575	A
USGS	13337000	1992-12-19	622	A
USGS	13337000	1992-12-20	699	A
USGS	13337000	1992-12-21	694	A
USGS	13337000	1992-12-22	663	A
USGS	13337000	1992-12-23	706	A
USGS	13337000	1992-12-24	701	A
USGS	13337000	1992-12-25	643	A
USGS	13337000	1992-12-26	620	A
USGS	13337000	1992-12-27	598	A
USGS	13337000	1992-12-28	578	A
USGS	13337000	1992-12-29	557	A
USGS	13337000	1992-12-30	529	A
USGS	13337000	1992-12-31	519	A
USGS	13337000	1993-01-01	524	A
USGS	13337000	1993-01-02	529	A
USGS	13337000	1993-01-03	512	A
USGS	13337000	1993-01-04	521	A
USGS	13337000	1993-01-05	498	A
USGS	13337000	1993-01-06	480	A:e
USGS	13337000	1993-01-07	400	A:e
USGS	13337000	1993-01-08	320	A:e
USGS	13337000	1993-01-09	360	A:e
USGS	13337000	1993-01-10	300	A:e
USGS	13337000	1993-01-11	300	A:e
USGS	13337000	1993-01-12	300	A:e
USGS	13337000	1993-01-13	280	A:e
USGS	13337000	1993-01-14	360	A:e
USGS	13337000	1993-01-15	500	A:e
USGS	13337000	1993-01-16	600	A:e
USGS	13337000	1993-01-17	560	A:e
USGS	13337000	1993-01-18	500	A:e
USGS	13337000	1993-01-19	480	A:e
USGS	13337000	1993-01-20	575	A
USGS	13337000	1993-01-21	645	A
USGS	13337000	1993-01-22	625	A
USGS	13337000	1993-01-23	577	A
USGS	13337000	1993-01-24	561	A
USGS	13337000	1993-01-25	629	A
USGS	13337000	1993-01-26	770	A
USGS	13337000	1993-01-27	735	A
USGS	13337000	1993-01-28	684	A
USGS	13337000	1993-01-29	648	A
USGS	13337000	1993-01-30	615	A
USGS	13337000	1993-01-31	591	A
USGS	13337000	1993-02-01	585	A
USGS	13337000	1993-02-02	565	A
USGS	13337000	1993-02-03	591	A
USGS	13337000	1993-02-04	595	A
USGS	13337000	1993-02-05	608	A
USGS	13337000	1993-02-06	604	A
USGS	13337000	1993-02-07	587	A
USGS	13337000	1993-02-08	594	A
USGS	13337000	1993-02-09	626	A
USGS	13337000	1993-02-10	663	A
USGS	13337000	1993-02-11	652	A
USGS	13337000	1993-02-12	668	A
USGS	13337000	1993-02-13	675	A
USGS	13337000	1993-02-14	669	A
USGS	13337000	1993-02-15	610	A
USGS	13337000	1993-02-16	462	A
USGS	13337000	1993-02-17	418	A
USGS	13337000	1993-02-18	533	A
USGS	13337000	1993-02-19	592	A
USGS	13337000	1993-02-20	620	A
USGS	13337000	1993-02-21	594	A
USGS	13337000	1993-02-22	566	A
USGS	13337000	1993-02-23	539	A
USGS	13337000	1993-02-24	525	A
USGS	13337000	1993-02-25	518	A
USGS	13337000	1993-02-26	530	A
USGS	13337000	1993-02-27	513	A
USGS	13337000	1993-02-28	511	A
USGS	13337000	1993-03-01	506	A
USGS	13337000	1993-03-02	507	A
USGS	13337000	1993-03-03	503	A
USGS	13337000	1993-03-04	523	A
USGS	13337000	1993-03-05	642	A
USGS	13337000	1993-03-06	788	A
USGS	13337000	1993-03-07	991	A
USGS	13337000	1993-03-08	1140	A
USGS	13337000	1993-03-09	1180	A
USGS	13337000	1993-03-10	1180	A
USGS	13337000	1993-03-11	1140	A
USGS	13337000	1993-03-12	1080	A
USGS	13337000	1993-03-13	1010	A
USGS	13337000	1993-03-14	1090	A
USGS	13337000	1993-03-15	1510	A
USGS	13337000	1993-03-16	1960	A
USGS	13337000	1993-03-17	1770	A
USGS	13337000	1993-03-18	2250	A
USGS	13337000	1993-03-19	2810	A
USGS	13337000	1993-03-20	2750	A
USGS	13337000	1993-03-21	2650	A
USGS	13337000	1993-03-22	2430	A
USGS	13337000	1993-03-23	2590	A
USGS	13337000	1993-03-24	3010	A
USGS	13337000	1993-03-25	3160	A
USGS	13337000	1993-03-26	3390	A
USGS	13337000	1993-03-27	3740	A
USGS	13337000	1993-03-28	3780	A
USGS	13337000	1993-03-29	3710	A
USGS	13337000	1993-03-30	3480	A
USGS	13337000	1993-03-31	3260	A
USGS	13337000	1993-04-01	3240	A
USGS	13337000	1993-04-02	3580	A
USGS	13337000	1993-04-03	3600	A
USGS	13337000	1993-04-04	4200	A
USGS	13337000	1993-04-05	4290	A
USGS	13337000	1993-04-06	3940	A
USGS	13337000	1993-04-07	3610	A
USGS	13337000	1993-04-08	3440	A
USGS	13337000	1993-04-09	3930	A
USGS	13337000	1993-04-10	3790	A
USGS	13337000	1993-04-11	3560	A
USGS	13337000	1993-04-12	3320	A
USGS	13337000	1993-04-13	3100	A
USGS	13337000	1993-04-14	3020	A
USGS	13337000	1993-04-15	2920	A
USGS	13337000	1993-04-16	2840	A
USGS	13337000	1993-04-17	2890	A
USGS	13337000	1993-04-18	3380	A
USGS	13337000	1993-04-19	3290	A
USGS	13337000	1993-04-20	3090	A
USGS	13337000	1993-04-21	3080	A
USGS	13337000	1993-04-22	3210	A
USGS	13337000	1993-04-23	3300	A
USGS	13337000	1993-04-24	3300	A
USGS	13337000	1993-04-25	3320	A
USGS	13337000	1993-04-26	3570	A
USGS	13337000	1993-04-27	3500	A
USGS	13337000	1993-04-28	3400	A
USGS	13337000	1993-04-29	3650	A
USGS	13337000	1993-04-30	4580	A
USGS	13337000	1993-05-01	4750	A
USGS	13337000	1993-05-02	5350	A
USGS	13337000	1993-05-03	6010	A
USGS	13337000	1993-05-04	6540	A
USGS	13337000	1993-05-05	6170	A
USGS	13337000	1993-05-06	6730	A
USGS	13337000	1993-05-07	7220	A
USGS	13337000	1993-05-08	6670	A
USGS	13337000	1993-05-09	6100	A
USGS	13337000	1993-05-10	6190	A
USGS	13337000	1993-05-11	8000	A
USGS	13337000	1993-05-12	11400	A
USGS	13337000	1993-05-13	14400	A
USGS	13337000	1993-05-14	16700	A
USGS	13337000	1993-05-15	17700	A
USGS	13337000	1993-05-16	16600	A
USGS	13337000	1993-05-17	15700	A
USGS	13337000	1993-05-18	14600	A
USGS	13337000	1993-05-19	14500	A
USGS	13337000	1993-05-20	14600	A
USGS	13337000	1993-05-21	14400	A
USGS	13337000	1993-05-22	12500	A
USGS	13337000	1993-05-23	10500	A
USGS	13337000	1993-05-24	9120	A
USGS	13337000	1993-05-25	8740	A
USGS	13337000	1993-05-26	12800	A
USGS	13337000	1993-05-27	11300	A
USGS	13337000	1993-05-28	10900	A
USGS	13337000	1993-05-29	9870	A
USGS	13337000	1993-05-30	8550	A
USGS	13337000	1993-05-31	7750	A
USGS	13337000	1993-06-01	8530	A
USGS	13337000	1993-06-02	7830	A
USGS	13337000	1993-06-03	6760	A
USGS	13337000	1993-06-04	5850	A
USGS	13337000	1993-06-05	5540	A
USGS	13337000	1993-06-06	5250	A
USGS	13337000	1993-06-07	6460	A
USGS	13337000	1993-06-08	6740	A
USGS	13337000	1993-06-09	5250	A
USGS	13337000	1993-06-10	5070	A
USGS	13337000	1993-06-11	5120	A
USGS	13337000	1993-06-12	5530	A
USGS	13337000	1993-06-13	5060	A
USGS	13337000	1993-06-14	4610	A
USGS	13337000	1993-06-15	4390	A
USGS	13337000	1993-06-16	4850	A
USGS	13337000	1993-06-17	4780	A
USGS	13337000	1993-06-18	4260	A
USGS	13337000	1993-06-19	3980	A
USGS	13337000	1993-06-20	3840	A
USGS	13337000	1993-06-21	3690	A
USGS	13337000	1993-06-22	4320	A
USGS	13337000	1993-06-23	4340	A
USGS	13337000	1993-06-24	4030	A
USGS	13337000	1993-06-25	3710	A
USGS	13337000	1993-06-26	3450	A
USGS	13337000	1993-06-27	3310	A
USGS	13337000	1993-06-28	3160	A
USGS	13337000	1993-06-29	3030	A
USGS	13337000	1993-06-30	2820	A
USGS	13337000	1993-07-01	2610	A
USGS	13337000	1993-07-02	2670	A
USGS	13337000	1993-07-03	3330	A
USGS	13337000	1993-07-04	3280	A
USGS	13337000	1993-07-05	3050	A
USGS	13337000	1993-07-06	2900	A
USGS	13337000	1993-07-07	2760	A
USGS	13337000	1993-07-08	2770	A
USGS	13337000	1993-07-09	2580	A
USGS	13337000	1993-07-10	2410	A
USGS	13337000	1993-07-11	2290	A
USGS	13337000	1993-07-12	2150	A
USGS	13337000	1993-07-13	2070	A
USGS	13337000	1993-07-14	2140	A
USGS	13337000	1993-07-15	2050	A
USGS	13337000	1993-07-16	1950	A
USGS	13337000	1993-07-17	1980	A
USGS	13337000	1993-07-18	1960	A
USGS	13337000	1993-07-19	1820	A
USGS	13337000	1993-07-20	1800	A
USGS	13337000	1993-07-21	1790	A
USGS	13337000	1993-07-22	1680	A
USGS	13337000	1993-07-23	1790	A
USGS	13337000	1993-07-24	1850	A
USGS	13337000	1993-07-25	1960	A
USGS	13337000	1993-07-26	2310	A
USGS	13337000	1993-07-27	2280	A
USGS	13337000	1993-07-28	1970	A
USGS	13337000	1993-07-29	1700	A
USGS	13337000	1993-07-30	1550	A
USGS	13337000	1993-07-31	1460	A
USGS	13337000	1993-08-01	1380	A
USGS	13337000	1993-08-02	1320	A
USGS	13337000	1993-08-03	1250	A
USGS	13337000	1993-08-04	1200	A
USGS	13337000	1993-08-05	1170	A
USGS	13337000	1993-08-06	1130	A
USGS	13337000	1993-08-07	1080	A
USGS	13337000	1993-08-08	1030	A
USGS	13337000	1993-08-09	999	A
USGS	13337000	1993-08-10	956	A
USGS	13337000	1993-08-11	910	A
USGS	13337000	1993-08-12	879	A
USGS	13337000	1993-08-13	847	A
USGS	13337000	1993-08-14	839	A
USGS	13337000	1993-08-15	999	A
USGS	13337000	1993-08-16	1220	A
USGS	13337000	1993-08-17	1190	A
USGS	13337000	1993-08-18	1130	A
USGS	13337000	1993-08-19	1010	A
USGS	13337000	1993-08-20	952	A
USGS	13337000	1993-08-21	967	A
USGS	13337000	1993-08-22	967	A
